Row,Col,X,Y,T_elevation
59,59,440214.709061058,3258726.2827981687,215
59,60,440244.709061058,3258726.2827981687,213
59,61,440274.709061058,3258726.2827981687,208
59,62,440304.709061058,3258726.2827981687,204
59,63,440334.709061058,3258726.2827981687,201
59,64,440364.709061058,3258726.2827981687,199
59,65,440394.709061058,3258726.2827981687,199
59,66,440424.709061058,3258726.2827981687,200
59,67,440454.709061058,3258726.2827981687,202
59,68,440484.709061058,3258726.2827981687,203
59,69,440514.709061058,3258726.2827981687,203
59,70,440544.709061058,3258726.2827981687,202
59,71,440574.709061058,3258726.2827981687,202
59,72,440604.709061058,3258726.2827981687,201
59,73,440634.709061058,3258726.2827981687,202
59,74,440664.709061058,3258726.2827981687,202
59,75,440694.709061058,3258726.2827981687,200
59,76,440724.709061058,3258726.2827981687,196
59,77,440754.709061058,3258726.2827981687,193
59,78,440784.709061058,3258726.2827981687,192
59,79,440814.709061058,3258726.2827981687,193
59,80,440844.709061058,3258726.2827981687,193
59,81,440874.709061058,3258726.2827981687,193
59,82,440904.709061058,3258726.2827981687,194
59,83,440934.709061058,3258726.2827981687,194
59,84,440964.709061058,3258726.2827981687,193
59,85,440994.709061058,3258726.2827981687,191
59,86,441024.709061058,3258726.2827981687,191
59,87,441054.709061058,3258726.2827981687,193
59,88,441084.709061058,3258726.2827981687,193
59,89,441114.709061058,3258726.2827981687,195
59,90,441144.709061058,3258726.2827981687,199
59,91,441174.709061058,3258726.2827981687,201
59,92,441204.709061058,3258726.2827981687,204
59,93,441234.709061058,3258726.2827981687,208
59,94,441264.709061058,3258726.2827981687,211
59,95,441294.709061058,3258726.2827981687,211
59,96,441324.709061058,3258726.2827981687,213
59,97,441354.709061058,3258726.2827981687,215
59,98,441384.709061058,3258726.2827981687,216
59,99,441414.709061058,3258726.2827981687,213
59,100,441444.709061058,3258726.2827981687,205
59,101,441474.709061058,3258726.2827981687,195
59,102,441504.709061058,3258726.2827981687,188
59,103,441534.709061058,3258726.2827981687,184
59,104,441564.709061058,3258726.2827981687,183
59,105,441594.709061058,3258726.2827981687,182
59,106,441624.709061058,3258726.2827981687,186
59,107,441654.709061058,3258726.2827981687,193
59,108,441684.709061058,3258726.2827981687,200
59,109,441714.709061058,3258726.2827981687,206
59,110,441744.709061058,3258726.2827981687,210
59,111,441774.709061058,3258726.2827981687,212
59,112,441804.709061058,3258726.2827981687,214
59,113,441834.709061058,3258726.2827981687,214
59,114,441864.709061058,3258726.2827981687,210
59,115,441894.709061058,3258726.2827981687,206
59,116,441924.709061058,3258726.2827981687,204
59,117,441954.709061058,3258726.2827981687,203
59,118,441984.709061058,3258726.2827981687,207
59,119,442014.709061058,3258726.2827981687,214
59,120,442044.709061058,3258726.2827981687,222
59,121,442074.709061058,3258726.2827981687,223
59,122,442104.709061058,3258726.2827981687,222
59,123,442134.709061058,3258726.2827981687,222
59,124,442164.709061058,3258726.2827981687,218
59,125,442194.709061058,3258726.2827981687,211
59,126,442224.709061058,3258726.2827981687,205
59,127,442254.709061058,3258726.2827981687,202
59,128,442284.709061058,3258726.2827981687,199
60,1,438474.709061058,3258696.2827981687,205
60,2,438504.709061058,3258696.2827981687,208
60,3,438534.709061058,3258696.2827981687,211
60,4,438564.709061058,3258696.2827981687,211
60,5,438594.709061058,3258696.2827981687,213
60,6,438624.709061058,3258696.2827981687,217
60,7,438654.709061058,3258696.2827981687,220
60,8,438684.709061058,3258696.2827981687,223
60,9,438714.709061058,3258696.2827981687,226
60,10,438744.709061058,3258696.2827981687,228
60,11,438774.709061058,3258696.2827981687,230
60,12,438804.709061058,3258696.2827981687,230
60,13,438834.709061058,3258696.2827981687,229
60,14,438864.709061058,3258696.2827981687,229
60,15,438894.709061058,3258696.2827981687,231
60,16,438924.709061058,3258696.2827981687,235
60,17,438954.709061058,3258696.2827981687,239
60,18,438984.709061058,3258696.2827981687,241
60,19,439014.709061058,3258696.2827981687,242
60,20,439044.709061058,3258696.2827981687,242
60,21,439074.709061058,3258696.2827981687,241
60,22,439104.709061058,3258696.2827981687,238
60,23,439134.709061058,3258696.2827981687,235
60,24,439164.709061058,3258696.2827981687,233
60,25,439194.709061058,3258696.2827981687,234
60,26,439224.709061058,3258696.2827981687,240
60,27,439254.709061058,3258696.2827981687,245
60,28,439284.709061058,3258696.2827981687,247
60,29,439314.709061058,3258696.2827981687,246
60,30,439344.709061058,3258696.2827981687,244
60,31,439374.709061058,3258696.2827981687,243
60,32,439404.709061058,3258696.2827981687,244
60,33,439434.709061058,3258696.2827981687,244
60,34,439464.709061058,3258696.2827981687,246
60,35,439494.709061058,3258696.2827981687,248
60,36,439524.709061058,3258696.2827981687,249
60,37,439554.709061058,3258696.2827981687,249
60,38,439584.709061058,3258696.2827981687,248
60,39,439614.709061058,3258696.2827981687,248
60,40,439644.709061058,3258696.2827981687,250
60,41,439674.709061058,3258696.2827981687,250
60,42,439704.709061058,3258696.2827981687,250
60,43,439734.709061058,3258696.2827981687,249
60,44,439764.709061058,3258696.2827981687,248
60,45,439794.709061058,3258696.2827981687,249
60,46,439824.709061058,3258696.2827981687,252
60,47,439854.709061058,3258696.2827981687,255
60,48,439884.709061058,3258696.2827981687,259
60,49,439914.709061058,3258696.2827981687,267
60,50,439944.709061058,3258696.2827981687,272
60,51,439974.709061058,3258696.2827981687,270
60,52,440004.709061058,3258696.2827981687,265
60,53,440034.709061058,3258696.2827981687,258
60,54,440064.709061058,3258696.2827981687,249
60,55,440094.709061058,3258696.2827981687,240
60,56,440124.709061058,3258696.2827981687,232
60,57,440154.709061058,3258696.2827981687,224
60,58,440184.709061058,3258696.2827981687,218
60,59,440214.709061058,3258696.2827981687,214
60,60,440244.709061058,3258696.2827981687,212
60,61,440274.709061058,3258696.2827981687,209
60,62,440304.709061058,3258696.2827981687,207
60,63,440334.709061058,3258696.2827981687,205
60,64,440364.709061058,3258696.2827981687,202
60,65,440394.709061058,3258696.2827981687,201
60,66,440424.709061058,3258696.2827981687,201
60,67,440454.709061058,3258696.2827981687,200
60,68,440484.709061058,3258696.2827981687,200
60,69,440514.709061058,3258696.2827981687,200
60,70,440544.709061058,3258696.2827981687,202
60,71,440574.709061058,3258696.2827981687,202
60,72,440604.709061058,3258696.2827981687,200
60,73,440634.709061058,3258696.2827981687,199
60,74,440664.709061058,3258696.2827981687,199
60,75,440694.709061058,3258696.2827981687,198
60,76,440724.709061058,3258696.2827981687,196
60,77,440754.709061058,3258696.2827981687,194
60,78,440784.709061058,3258696.2827981687,192
60,79,440814.709061058,3258696.2827981687,192
60,80,440844.709061058,3258696.2827981687,192
60,81,440874.709061058,3258696.2827981687,191
60,82,440904.709061058,3258696.2827981687,192
60,83,440934.709061058,3258696.2827981687,193
60,84,440964.709061058,3258696.2827981687,192
60,85,440994.709061058,3258696.2827981687,191
60,86,441024.709061058,3258696.2827981687,192
60,87,441054.709061058,3258696.2827981687,193
60,88,441084.709061058,3258696.2827981687,193
60,89,441114.709061058,3258696.2827981687,193
60,90,441144.709061058,3258696.2827981687,195
60,91,441174.709061058,3258696.2827981687,197
60,92,441204.709061058,3258696.2827981687,200
60,93,441234.709061058,3258696.2827981687,204
60,94,441264.709061058,3258696.2827981687,207
60,95,441294.709061058,3258696.2827981687,210
60,96,441324.709061058,3258696.2827981687,212
60,97,441354.709061058,3258696.2827981687,214
60,98,441384.709061058,3258696.2827981687,214
60,99,441414.709061058,3258696.2827981687,210
60,100,441444.709061058,3258696.2827981687,203
60,101,441474.709061058,3258696.2827981687,196
60,102,441504.709061058,3258696.2827981687,189
60,103,441534.709061058,3258696.2827981687,185
60,104,441564.709061058,3258696.2827981687,183
60,105,441594.709061058,3258696.2827981687,181
60,106,441624.709061058,3258696.2827981687,181
60,107,441654.709061058,3258696.2827981687,185
60,108,441684.709061058,3258696.2827981687,192
60,109,441714.709061058,3258696.2827981687,199
60,110,441744.709061058,3258696.2827981687,205
60,111,441774.709061058,3258696.2827981687,211
60,112,441804.709061058,3258696.2827981687,214
60,113,441834.709061058,3258696.2827981687,214
60,114,441864.709061058,3258696.2827981687,211
60,115,441894.709061058,3258696.2827981687,207
60,116,441924.709061058,3258696.2827981687,204
60,117,441954.709061058,3258696.2827981687,204
60,118,441984.709061058,3258696.2827981687,206
60,119,442014.709061058,3258696.2827981687,211
60,120,442044.709061058,3258696.2827981687,217
60,121,442074.709061058,3258696.2827981687,216
60,122,442104.709061058,3258696.2827981687,215
60,123,442134.709061058,3258696.2827981687,213
60,124,442164.709061058,3258696.2827981687,209
60,125,442194.709061058,3258696.2827981687,203
60,126,442224.709061058,3258696.2827981687,199
60,127,442254.709061058,3258696.2827981687,198
60,128,442284.709061058,3258696.2827981687,196
61,1,438474.709061058,3258666.2827981687,207
61,2,438504.709061058,3258666.2827981687,209
61,3,438534.709061058,3258666.2827981687,211
61,4,438564.709061058,3258666.2827981687,211
61,5,438594.709061058,3258666.2827981687,212
61,6,438624.709061058,3258666.2827981687,215
61,7,438654.709061058,3258666.2827981687,216
61,8,438684.709061058,3258666.2827981687,219
61,9,438714.709061058,3258666.2827981687,223
61,10,438744.709061058,3258666.2827981687,228
61,11,438774.709061058,3258666.2827981687,229
61,12,438804.709061058,3258666.2827981687,228
61,13,438834.709061058,3258666.2827981687,227
61,14,438864.709061058,3258666.2827981687,227
61,15,438894.709061058,3258666.2827981687,229
61,16,438924.709061058,3258666.2827981687,233
61,17,438954.709061058,3258666.2827981687,237
61,18,438984.709061058,3258666.2827981687,239
61,19,439014.709061058,3258666.2827981687,240
61,20,439044.709061058,3258666.2827981687,241
61,21,439074.709061058,3258666.2827981687,240
61,22,439104.709061058,3258666.2827981687,238
61,23,439134.709061058,3258666.2827981687,235
61,24,439164.709061058,3258666.2827981687,235
61,25,439194.709061058,3258666.2827981687,239
61,26,439224.709061058,3258666.2827981687,244
61,27,439254.709061058,3258666.2827981687,248
61,28,439284.709061058,3258666.2827981687,249
61,29,439314.709061058,3258666.2827981687,248
61,30,439344.709061058,3258666.2827981687,247
61,31,439374.709061058,3258666.2827981687,246
61,32,439404.709061058,3258666.2827981687,247
61,33,439434.709061058,3258666.2827981687,248
61,34,439464.709061058,3258666.2827981687,250
61,35,439494.709061058,3258666.2827981687,250
61,36,439524.709061058,3258666.2827981687,250
61,37,439554.709061058,3258666.2827981687,249
61,38,439584.709061058,3258666.2827981687,248
61,39,439614.709061058,3258666.2827981687,249
61,40,439644.709061058,3258666.2827981687,250
61,41,439674.709061058,3258666.2827981687,250
61,42,439704.709061058,3258666.2827981687,249
61,43,439734.709061058,3258666.2827981687,248
61,44,439764.709061058,3258666.2827981687,248
61,45,439794.709061058,3258666.2827981687,250
61,46,439824.709061058,3258666.2827981687,253
61,47,439854.709061058,3258666.2827981687,256
61,48,439884.709061058,3258666.2827981687,262
61,49,439914.709061058,3258666.2827981687,272
61,50,439944.709061058,3258666.2827981687,277
61,51,439974.709061058,3258666.2827981687,274
61,52,440004.709061058,3258666.2827981687,267
61,53,440034.709061058,3258666.2827981687,257
61,54,440064.709061058,3258666.2827981687,246
61,55,440094.709061058,3258666.2827981687,237
61,56,440124.709061058,3258666.2827981687,229
61,57,440154.709061058,3258666.2827981687,223
61,58,440184.709061058,3258666.2827981687,218
61,59,440214.709061058,3258666.2827981687,215
61,60,440244.709061058,3258666.2827981687,213
61,61,440274.709061058,3258666.2827981687,209
61,62,440304.709061058,3258666.2827981687,207
61,63,440334.709061058,3258666.2827981687,206
61,64,440364.709061058,3258666.2827981687,204
61,65,440394.709061058,3258666.2827981687,204
61,66,440424.709061058,3258666.2827981687,203
61,67,440454.709061058,3258666.2827981687,201
61,68,440484.709061058,3258666.2827981687,198
61,69,440514.709061058,3258666.2827981687,198
61,70,440544.709061058,3258666.2827981687,200
61,71,440574.709061058,3258666.2827981687,199
61,72,440604.709061058,3258666.2827981687,198
61,73,440634.709061058,3258666.2827981687,196
61,74,440664.709061058,3258666.2827981687,197
61,75,440694.709061058,3258666.2827981687,197
61,76,440724.709061058,3258666.2827981687,197
61,77,440754.709061058,3258666.2827981687,195
61,78,440784.709061058,3258666.2827981687,193
61,79,440814.709061058,3258666.2827981687,192
61,80,440844.709061058,3258666.2827981687,191
61,81,440874.709061058,3258666.2827981687,190
61,82,440904.709061058,3258666.2827981687,192
61,83,440934.709061058,3258666.2827981687,194
61,84,440964.709061058,3258666.2827981687,196
61,85,440994.709061058,3258666.2827981687,195
61,86,441024.709061058,3258666.2827981687,194
61,87,441054.709061058,3258666.2827981687,194
61,88,441084.709061058,3258666.2827981687,193
61,89,441114.709061058,3258666.2827981687,192
61,90,441144.709061058,3258666.2827981687,192
61,91,441174.709061058,3258666.2827981687,193
61,92,441204.709061058,3258666.2827981687,195
61,93,441234.709061058,3258666.2827981687,199
61,94,441264.709061058,3258666.2827981687,204
61,95,441294.709061058,3258666.2827981687,207
61,96,441324.709061058,3258666.2827981687,210
61,97,441354.709061058,3258666.2827981687,214
61,98,441384.709061058,3258666.2827981687,214
61,99,441414.709061058,3258666.2827981687,209
61,100,441444.709061058,3258666.2827981687,201
61,101,441474.709061058,3258666.2827981687,197
61,102,441504.709061058,3258666.2827981687,192
61,103,441534.709061058,3258666.2827981687,187
61,104,441564.709061058,3258666.2827981687,184
61,105,441594.709061058,3258666.2827981687,181
61,106,441624.709061058,3258666.2827981687,180
61,107,441654.709061058,3258666.2827981687,181
61,108,441684.709061058,3258666.2827981687,186
61,109,441714.709061058,3258666.2827981687,193
61,110,441744.709061058,3258666.2827981687,202
61,111,441774.709061058,3258666.2827981687,210
61,112,441804.709061058,3258666.2827981687,215
61,113,441834.709061058,3258666.2827981687,214
61,114,441864.709061058,3258666.2827981687,210
61,115,441894.709061058,3258666.2827981687,205
61,116,441924.709061058,3258666.2827981687,202
61,117,441954.709061058,3258666.2827981687,201
61,118,441984.709061058,3258666.2827981687,202
61,119,442014.709061058,3258666.2827981687,206
61,120,442044.709061058,3258666.2827981687,210
61,121,442074.709061058,3258666.2827981687,210
61,122,442104.709061058,3258666.2827981687,207
61,123,442134.709061058,3258666.2827981687,205
61,124,442164.709061058,3258666.2827981687,203
61,125,442194.709061058,3258666.2827981687,199
61,126,442224.709061058,3258666.2827981687,197
61,127,442254.709061058,3258666.2827981687,196
61,128,442284.709061058,3258666.2827981687,195
62,1,438474.709061058,3258636.2827981687,209
62,2,438504.709061058,3258636.2827981687,209
62,3,438534.709061058,3258636.2827981687,211
62,4,438564.709061058,3258636.2827981687,212
62,5,438594.709061058,3258636.2827981687,213
62,6,438624.709061058,3258636.2827981687,214
62,7,438654.709061058,3258636.2827981687,213
62,8,438684.709061058,3258636.2827981687,216
62,9,438714.709061058,3258636.2827981687,222
62,10,438744.709061058,3258636.2827981687,227
62,11,438774.709061058,3258636.2827981687,228
62,12,438804.709061058,3258636.2827981687,227
62,13,438834.709061058,3258636.2827981687,226
62,14,438864.709061058,3258636.2827981687,226
62,15,438894.709061058,3258636.2827981687,228
62,16,438924.709061058,3258636.2827981687,231
62,17,438954.709061058,3258636.2827981687,234
62,18,438984.709061058,3258636.2827981687,236
62,19,439014.709061058,3258636.2827981687,238
62,20,439044.709061058,3258636.2827981687,240
62,21,439074.709061058,3258636.2827981687,240
62,22,439104.709061058,3258636.2827981687,239
62,23,439134.709061058,3258636.2827981687,236
62,24,439164.709061058,3258636.2827981687,237
62,25,439194.709061058,3258636.2827981687,239
62,26,439224.709061058,3258636.2827981687,243
62,27,439254.709061058,3258636.2827981687,249
62,28,439284.709061058,3258636.2827981687,251
62,29,439314.709061058,3258636.2827981687,250
62,30,439344.709061058,3258636.2827981687,249
62,31,439374.709061058,3258636.2827981687,248
62,32,439404.709061058,3258636.2827981687,249
62,33,439434.709061058,3258636.2827981687,250
62,34,439464.709061058,3258636.2827981687,251
62,35,439494.709061058,3258636.2827981687,251
62,36,439524.709061058,3258636.2827981687,249
62,37,439554.709061058,3258636.2827981687,249
62,38,439584.709061058,3258636.2827981687,249
62,39,439614.709061058,3258636.2827981687,250
62,40,439644.709061058,3258636.2827981687,251
62,41,439674.709061058,3258636.2827981687,250
62,42,439704.709061058,3258636.2827981687,249
62,43,439734.709061058,3258636.2827981687,249
62,44,439764.709061058,3258636.2827981687,251
62,45,439794.709061058,3258636.2827981687,254
62,46,439824.709061058,3258636.2827981687,255
62,47,439854.709061058,3258636.2827981687,257
62,48,439884.709061058,3258636.2827981687,263
62,49,439914.709061058,3258636.2827981687,272
62,50,439944.709061058,3258636.2827981687,276
62,51,439974.709061058,3258636.2827981687,273
62,52,440004.709061058,3258636.2827981687,266
62,53,440034.709061058,3258636.2827981687,256
62,54,440064.709061058,3258636.2827981687,245
62,55,440094.709061058,3258636.2827981687,235
62,56,440124.709061058,3258636.2827981687,228
62,57,440154.709061058,3258636.2827981687,223
62,58,440184.709061058,3258636.2827981687,218
62,59,440214.709061058,3258636.2827981687,215
62,60,440244.709061058,3258636.2827981687,211
62,61,440274.709061058,3258636.2827981687,207
62,62,440304.709061058,3258636.2827981687,204
62,63,440334.709061058,3258636.2827981687,203
62,64,440364.709061058,3258636.2827981687,203
62,65,440394.709061058,3258636.2827981687,203
62,66,440424.709061058,3258636.2827981687,203
62,67,440454.709061058,3258636.2827981687,201
62,68,440484.709061058,3258636.2827981687,198
62,69,440514.709061058,3258636.2827981687,197
62,70,440544.709061058,3258636.2827981687,197
62,71,440574.709061058,3258636.2827981687,196
62,72,440604.709061058,3258636.2827981687,195
62,73,440634.709061058,3258636.2827981687,195
62,74,440664.709061058,3258636.2827981687,196
62,75,440694.709061058,3258636.2827981687,196
62,76,440724.709061058,3258636.2827981687,198
62,77,440754.709061058,3258636.2827981687,197
62,78,440784.709061058,3258636.2827981687,194
62,79,440814.709061058,3258636.2827981687,191
62,80,440844.709061058,3258636.2827981687,190
62,81,440874.709061058,3258636.2827981687,190
62,82,440904.709061058,3258636.2827981687,193
62,83,440934.709061058,3258636.2827981687,197
62,84,440964.709061058,3258636.2827981687,199
62,85,440994.709061058,3258636.2827981687,200
62,86,441024.709061058,3258636.2827981687,198
62,87,441054.709061058,3258636.2827981687,196
62,88,441084.709061058,3258636.2827981687,194
62,89,441114.709061058,3258636.2827981687,193
62,90,441144.709061058,3258636.2827981687,192
62,91,441174.709061058,3258636.2827981687,191
62,92,441204.709061058,3258636.2827981687,192
62,93,441234.709061058,3258636.2827981687,195
62,94,441264.709061058,3258636.2827981687,199
62,95,441294.709061058,3258636.2827981687,202
62,96,441324.709061058,3258636.2827981687,205
62,97,441354.709061058,3258636.2827981687,210
62,98,441384.709061058,3258636.2827981687,212
62,99,441414.709061058,3258636.2827981687,208
62,100,441444.709061058,3258636.2827981687,201
62,101,441474.709061058,3258636.2827981687,198
62,102,441504.709061058,3258636.2827981687,196
62,103,441534.709061058,3258636.2827981687,192
62,104,441564.709061058,3258636.2827981687,187
62,105,441594.709061058,3258636.2827981687,183
62,106,441624.709061058,3258636.2827981687,181
62,107,441654.709061058,3258636.2827981687,181
62,108,441684.709061058,3258636.2827981687,184
62,109,441714.709061058,3258636.2827981687,190
62,110,441744.709061058,3258636.2827981687,199
62,111,441774.709061058,3258636.2827981687,209
62,112,441804.709061058,3258636.2827981687,213
62,113,441834.709061058,3258636.2827981687,210
62,114,441864.709061058,3258636.2827981687,205
62,115,441894.709061058,3258636.2827981687,201
62,116,441924.709061058,3258636.2827981687,198
62,117,441954.709061058,3258636.2827981687,196
62,118,441984.709061058,3258636.2827981687,196
62,119,442014.709061058,3258636.2827981687,198
62,120,442044.709061058,3258636.2827981687,202
62,121,442074.709061058,3258636.2827981687,202
62,122,442104.709061058,3258636.2827981687,200
62,123,442134.709061058,3258636.2827981687,198
62,124,442164.709061058,3258636.2827981687,197
62,125,442194.709061058,3258636.2827981687,196
62,126,442224.709061058,3258636.2827981687,195
62,127,442254.709061058,3258636.2827981687,195
62,128,442284.709061058,3258636.2827981687,196
63,1,438474.709061058,3258606.2827981687,209
63,2,438504.709061058,3258606.2827981687,209
63,3,438534.709061058,3258606.2827981687,210
63,4,438564.709061058,3258606.2827981687,211
63,5,438594.709061058,3258606.2827981687,212
63,6,438624.709061058,3258606.2827981687,212
63,7,438654.709061058,3258606.2827981687,211
63,8,438684.709061058,3258606.2827981687,215
63,9,438714.709061058,3258606.2827981687,222
63,10,438744.709061058,3258606.2827981687,227
63,11,438774.709061058,3258606.2827981687,228
63,12,438804.709061058,3258606.2827981687,225
63,13,438834.709061058,3258606.2827981687,224
63,14,438864.709061058,3258606.2827981687,225
63,15,438894.709061058,3258606.2827981687,227
63,16,438924.709061058,3258606.2827981687,230
63,17,438954.709061058,3258606.2827981687,232
63,18,438984.709061058,3258606.2827981687,234
63,19,439014.709061058,3258606.2827981687,237
63,20,439044.709061058,3258606.2827981687,241
63,21,439074.709061058,3258606.2827981687,243
63,22,439104.709061058,3258606.2827981687,240
63,23,439134.709061058,3258606.2827981687,237
63,24,439164.709061058,3258606.2827981687,236
63,25,439194.709061058,3258606.2827981687,239
63,26,439224.709061058,3258606.2827981687,243
63,27,439254.709061058,3258606.2827981687,247
63,28,439284.709061058,3258606.2827981687,249
63,29,439314.709061058,3258606.2827981687,249
63,30,439344.709061058,3258606.2827981687,248
63,31,439374.709061058,3258606.2827981687,246
63,32,439404.709061058,3258606.2827981687,246
63,33,439434.709061058,3258606.2827981687,247
63,34,439464.709061058,3258606.2827981687,249
63,35,439494.709061058,3258606.2827981687,249
63,36,439524.709061058,3258606.2827981687,248
63,37,439554.709061058,3258606.2827981687,248
63,38,439584.709061058,3258606.2827981687,249
63,39,439614.709061058,3258606.2827981687,251
63,40,439644.709061058,3258606.2827981687,252
63,41,439674.709061058,3258606.2827981687,252
63,42,439704.709061058,3258606.2827981687,250
63,43,439734.709061058,3258606.2827981687,251
63,44,439764.709061058,3258606.2827981687,254
63,45,439794.709061058,3258606.2827981687,258
63,46,439824.709061058,3258606.2827981687,258
63,47,439854.709061058,3258606.2827981687,259
63,48,439884.709061058,3258606.2827981687,262
63,49,439914.709061058,3258606.2827981687,268
63,50,439944.709061058,3258606.2827981687,270
63,51,439974.709061058,3258606.2827981687,269
63,52,440004.709061058,3258606.2827981687,263
63,53,440034.709061058,3258606.2827981687,256
63,54,440064.709061058,3258606.2827981687,246
63,55,440094.709061058,3258606.2827981687,238
63,56,440124.709061058,3258606.2827981687,232
63,57,440154.709061058,3258606.2827981687,227
63,58,440184.709061058,3258606.2827981687,221
63,59,440214.709061058,3258606.2827981687,215
63,60,440244.709061058,3258606.2827981687,209
63,61,440274.709061058,3258606.2827981687,204
63,62,440304.709061058,3258606.2827981687,202
63,63,440334.709061058,3258606.2827981687,201
63,64,440364.709061058,3258606.2827981687,202
63,65,440394.709061058,3258606.2827981687,202
63,66,440424.709061058,3258606.2827981687,201
63,67,440454.709061058,3258606.2827981687,199
63,68,440484.709061058,3258606.2827981687,198
63,69,440514.709061058,3258606.2827981687,196
63,70,440544.709061058,3258606.2827981687,196
63,71,440574.709061058,3258606.2827981687,196
63,72,440604.709061058,3258606.2827981687,196
63,73,440634.709061058,3258606.2827981687,196
63,74,440664.709061058,3258606.2827981687,196
63,75,440694.709061058,3258606.2827981687,196
63,76,440724.709061058,3258606.2827981687,198
63,77,440754.709061058,3258606.2827981687,198
63,78,440784.709061058,3258606.2827981687,193
63,79,440814.709061058,3258606.2827981687,190
63,80,440844.709061058,3258606.2827981687,189
63,81,440874.709061058,3258606.2827981687,190
63,82,440904.709061058,3258606.2827981687,192
63,83,440934.709061058,3258606.2827981687,195
63,84,440964.709061058,3258606.2827981687,199
63,85,440994.709061058,3258606.2827981687,201
63,86,441024.709061058,3258606.2827981687,200
63,87,441054.709061058,3258606.2827981687,197
63,88,441084.709061058,3258606.2827981687,195
63,89,441114.709061058,3258606.2827981687,193
63,90,441144.709061058,3258606.2827981687,192
63,91,441174.709061058,3258606.2827981687,191
63,92,441204.709061058,3258606.2827981687,190
63,93,441234.709061058,3258606.2827981687,191
63,94,441264.709061058,3258606.2827981687,193
63,95,441294.709061058,3258606.2827981687,194
63,96,441324.709061058,3258606.2827981687,197
63,97,441354.709061058,3258606.2827981687,202
63,98,441384.709061058,3258606.2827981687,205
63,99,441414.709061058,3258606.2827981687,203
63,100,441444.709061058,3258606.2827981687,200
63,101,441474.709061058,3258606.2827981687,199
63,102,441504.709061058,3258606.2827981687,199
63,103,441534.709061058,3258606.2827981687,197
63,104,441564.709061058,3258606.2827981687,193
63,105,441594.709061058,3258606.2827981687,188
63,106,441624.709061058,3258606.2827981687,183
63,107,441654.709061058,3258606.2827981687,181
63,108,441684.709061058,3258606.2827981687,182
63,109,441714.709061058,3258606.2827981687,188
63,110,441744.709061058,3258606.2827981687,195
63,111,441774.709061058,3258606.2827981687,205
63,112,441804.709061058,3258606.2827981687,208
63,113,441834.709061058,3258606.2827981687,204
63,114,441864.709061058,3258606.2827981687,200
63,115,441894.709061058,3258606.2827981687,196
63,116,441924.709061058,3258606.2827981687,193
63,117,441954.709061058,3258606.2827981687,190
63,118,441984.709061058,3258606.2827981687,190
63,119,442014.709061058,3258606.2827981687,191
63,120,442044.709061058,3258606.2827981687,194
63,121,442074.709061058,3258606.2827981687,195
63,122,442104.709061058,3258606.2827981687,191
63,123,442134.709061058,3258606.2827981687,191
63,124,442164.709061058,3258606.2827981687,191
63,125,442194.709061058,3258606.2827981687,191
63,126,442224.709061058,3258606.2827981687,192
63,127,442254.709061058,3258606.2827981687,194
63,128,442284.709061058,3258606.2827981687,195
64,1,438474.709061058,3258576.2827981687,210
64,2,438504.709061058,3258576.2827981687,209
64,3,438534.709061058,3258576.2827981687,210
64,4,438564.709061058,3258576.2827981687,210
64,5,438594.709061058,3258576.2827981687,210
64,6,438624.709061058,3258576.2827981687,208
64,7,438654.709061058,3258576.2827981687,209
64,8,438684.709061058,3258576.2827981687,214
64,9,438714.709061058,3258576.2827981687,220
64,10,438744.709061058,3258576.2827981687,225
64,11,438774.709061058,3258576.2827981687,226
64,12,438804.709061058,3258576.2827981687,224
64,13,438834.709061058,3258576.2827981687,222
64,14,438864.709061058,3258576.2827981687,223
64,15,438894.709061058,3258576.2827981687,226
64,16,438924.709061058,3258576.2827981687,228
64,17,438954.709061058,3258576.2827981687,230
64,18,438984.709061058,3258576.2827981687,233
64,19,439014.709061058,3258576.2827981687,238
64,20,439044.709061058,3258576.2827981687,243
64,21,439074.709061058,3258576.2827981687,245
64,22,439104.709061058,3258576.2827981687,242
64,23,439134.709061058,3258576.2827981687,238
64,24,439164.709061058,3258576.2827981687,238
64,25,439194.709061058,3258576.2827981687,240
64,26,439224.709061058,3258576.2827981687,242
64,27,439254.709061058,3258576.2827981687,243
64,28,439284.709061058,3258576.2827981687,245
64,29,439314.709061058,3258576.2827981687,245
64,30,439344.709061058,3258576.2827981687,243
64,31,439374.709061058,3258576.2827981687,242
64,32,439404.709061058,3258576.2827981687,243
64,33,439434.709061058,3258576.2827981687,244
64,34,439464.709061058,3258576.2827981687,245
64,35,439494.709061058,3258576.2827981687,246
64,36,439524.709061058,3258576.2827981687,246
64,37,439554.709061058,3258576.2827981687,246
64,38,439584.709061058,3258576.2827981687,248
64,39,439614.709061058,3258576.2827981687,250
64,40,439644.709061058,3258576.2827981687,252
64,41,439674.709061058,3258576.2827981687,253
64,42,439704.709061058,3258576.2827981687,252
64,43,439734.709061058,3258576.2827981687,252
64,44,439764.709061058,3258576.2827981687,255
64,45,439794.709061058,3258576.2827981687,259
64,46,439824.709061058,3258576.2827981687,259
64,47,439854.709061058,3258576.2827981687,258
64,48,439884.709061058,3258576.2827981687,259
64,49,439914.709061058,3258576.2827981687,261
64,50,439944.709061058,3258576.2827981687,263
64,51,439974.709061058,3258576.2827981687,262
64,52,440004.709061058,3258576.2827981687,259
64,53,440034.709061058,3258576.2827981687,256
